rating_id,user_id,movie_id,rating,review_date
R19992,16245,2722,3.5,15-01-2025
R19993,15120,1134,3,15-01-2025
R19994,15432,1048,5,15-01-2025
R19995,15523,3953,3.5,15-01-2025
R19996,15852,968,5,15-01-2025
R19997,15095,1478,4,15-01-2025
R19998,15456,4118,3.5,15-01-2025
R19999,16447,45,5,15-01-2025
R20000,16060,908,4.5,15-01-2025
R20001,15365,2352,5,15-01-2025
R20002,15518,2691,4,15-01-2025
R20003,15588,4025,4,15-01-2025
R20004,15126,569,5,15-01-2025
R20005,16174,51,4,15-01-2025
R20006,16235,2176,4.5,15-01-2025
R20007,16209,217,5,15-01-2025
R20008,16218,1878,5,15-01-2025
R20009,16279,3224,2.5,15-01-2025
R20010,15255,4109,4,15-01-2025
R20011,15002,4200,1,15-01-2025
R20012,15764,785,5,15-01-2025
R20013,15942,2669,1.5,15-01-2025
R20014,16354,298,4,15-01-2025
R20015,16322,3334,5,15-01-2025
R20016,16545,968,4,15-01-2025
R20017,16137,1552,4,15-01-2025
R20018,16127,1909,5,15-01-2025
R20019,15935,249,4.5,15-01-2025
R20020,16290,2274,4.5,15-01-2025
R20021,16140,1537,4,15-01-2025
R20022,15527,2303,5,15-01-2025
R20023,16208,187,5,15-01-2025
R20024,16283,2761,3.5,15-01-2025
R20025,16147,1510,2,15-01-2025
R20026,16488,3405,4,15-01-2025
R20027,16368,1494,5,15-01-2025
R20028,16117,3752,4.5,15-01-2025
R20029,15587,2628,3,15-01-2025
R20030,15450,3741,4.5,15-01-2025
R20031,15332,2663,2.5,15-01-2025
R20032,15339,2242,4.5,15-01-2025
R20033,16353,378,3.5,15-01-2025
R20034,15407,1909,5,15-01-2025
R20035,16482,1646,3,15-01-2025
R20036,16004,3057,5,15-01-2025
R20037,16470,2017,4.5,15-01-2025
R20038,15961,2837,4.5,15-01-2025
R20039,15431,1390,4,15-01-2025
R20040,15633,2097,5,15-01-2025
R20041,15570,3423,5,15-01-2025
R20042,15592,2236,4,15-01-2025
R20043,15372,1544,3,15-01-2025
R20044,16127,3232,3,15-01-2025
R20045,16319,1314,4,15-01-2025
R20046,16394,104,5,15-01-2025
R20047,15243,3275,3.5,15-01-2025
R20048,16120,1887,5,15-01-2025
R20049,16111,3742,4.5,15-01-2025
R20050,15054,1722,5,15-01-2025
R20051,16190,2879,4,15-01-2025
R20052,16200,3248,4,15-01-2025
R20053,16542,1479,5,15-01-2025
R20054,16245,622,3.5,15-01-2025
R20055,15732,2048,5,15-01-2025
R20056,15527,3065,2.5,15-01-2025
R20057,16343,3797,4,15-01-2025
R20058,15469,3343,4,15-01-2025
R20059,16302,3741,4.5,15-01-2025
R20060,15595,488,3.5,15-01-2025
R20061,15452,4105,4,15-01-2025
R20062,15995,2778,5,15-01-2025
R20063,15748,3687,5,15-01-2025
R20064,15407,1162,4.5,15-01-2025
R20065,16495,3456,5,15-01-2025
R20066,16147,1187,4,15-01-2025
R20067,15865,3914,4.5,15-01-2025
R20068,16428,2195,4.5,15-01-2025
R20069,16088,1038,5,15-01-2025
R20070,15154,1353,4.5,15-01-2025
R20072,15779,552,4,15-01-2025
R20073,15589,224,5,15-01-2025
R20074,15370,2761,2.5,15-01-2025
R20075,15530,2272,4.5,15-01-2025
R20076,16362,3035,5,15-01-2025
R20077,15799,2033,4,15-01-2025
R20078,15573,1152,5,15-01-2025
R20079,15094,3003,5,15-01-2025
R20080,16187,1739,4.5,15-01-2025
R20081,16519,2242,5,15-01-2025
R20082,15241,4177,4,15-01-2025
R20083,16093,2113,4,15-01-2025
R20084,15606,3394,4.5,15-01-2025
R20085,16147,183,4.5,15-01-2025
R20086,15762,378,5,15-01-2025
R20087,16392,48,4,15-01-2025
R20088,16028,2747,2.5,15-01-2025
R20089,16392,13,3,15-01-2025
R20090,15509,2487,4,15-01-2025
R20091,16362,1887,4.1,15-01-2025
R20092,15391,534,5,15-01-2025
R20093,15514,1698,3.5,15-01-2025
R20094,15639,2116,4.5,15-01-2025
R20095,16062,1168,2,15-01-2025
R20096,16084,3829,4.5,15-01-2025
R20097,15687,3232,5,15-01-2025
R20098,16019,967,5,15-01-2025
R20099,16242,3816,4.5,15-01-2025
R20100,15209,23,5,15-01-2025
R20101,15520,378,5,15-01-2025
R20102,15022,488,4.5,15-01-2025
R20103,16187,1208,4,15-01-2025
R20104,15509,967,5,15-01-2025
R20105,16153,2830,3.5,15-01-2025
R20106,15746,240,4,15-01-2025
R20107,16195,4225,3.5,15-01-2025
R20108,15270,3732,5,15-01-2025
R20109,16463,3014,4,15-01-2025
R20110,15932,4148,3,15-01-2025
R20111,15463,2770,4.5,15-01-2025
R20112,15429,2472,4.5,15-01-2025
R20113,15082,917,5,15-01-2025
R20114,15998,3787,2,15-01-2025
R20115,16050,2055,4.5,15-01-2025
R20116,15796,3607,5,15-01-2025
R20117,15518,777,5,15-01-2025
R20118,15779,1089,1,15-01-2025
R20119,15179,2407,3,15-01-2025
R20121,16484,2050,3,16-01-2025
R20122,16398,3601,3.5,16-01-2025
R20123,15493,2048,5,16-01-2025
R20124,15101,194,5,16-01-2025
R20125,15986,3166,3.5,16-01-2025
R20126,16422,3543,5,16-01-2025
R20127,16339,3988,4.5,16-01-2025
R20128,16463,4031,3.5,16-01-2025
R20129,16098,1011,5,16-01-2025
R20130,16386,4229,4,16-01-2025
R20131,16114,526,5,16-01-2025
R20132,16217,825,4,16-01-2025
R20133,16159,3065,5,16-01-2025
R20134,16221,2595,3,16-01-2025
R20135,16037,1369,4.5,16-01-2025
R20136,16496,4104,4,16-01-2025
R20137,16175,2316,4.5,16-01-2025
R20138,16218,1341,3,16-01-2025
R20139,16016,2663,3,16-01-2025
R20140,15527,2952,4,16-01-2025
R20141,16066,909,4.5,16-01-2025
R20142,16413,3160,4,16-01-2025
R20143,15796,2741,2.5,16-01-2025
R20144,15971,3693,4.5,16-01-2025
R20145,15078,1668,4,16-01-2025
R20146,15559,3439,4.5,16-01-2025
R20147,15726,3735,5,16-01-2025
R20148,15530,275,4,16-01-2025
R20149,15726,4142,3.5,16-01-2025
R20150,16348,1302,4,16-01-2025
R20151,15110,3826,4,16-01-2025
R20152,16163,854,4.5,16-01-2025
R20153,15727,769,5,16-01-2025
R20154,16482,2873,2.5,16-01-2025
R20155,16553,1437,4.5,16-01-2025
R20156,15602,2050,5,16-01-2025
R20157,15869,1544,3,16-01-2025
R20158,15676,3232,5,16-01-2025
R20159,16221,380,4,16-01-2025
R20160,16008,1048,5,16-01-2025
R20161,16533,109,4.5,16-01-2025
R20162,15396,1371,3.5,16-01-2025
R20163,16322,1839,5,16-01-2025
R20164,16266,3236,4.5,16-01-2025
R20165,16050,2701,3.5,16-01-2025
R20166,16565,2328,5,16-01-2025
R20167,15805,3738,2,16-01-2025
R20168,16513,650,5,16-01-2025
R20169,15015,328,4,16-01-2025
R20170,16428,2401,3.5,16-01-2025
R20171,15448,4212,2,16-01-2025
R20172,16159,2977,4.5,16-01-2025
R20173,16079,1343,4,16-01-2025
R20174,16405,3643,5,16-01-2025
R20175,16084,1314,4,16-01-2025
R20176,16159,2882,5,16-01-2025
R20177,16396,3558,4.5,16-01-2025
R20178,15703,3065,4.5,16-01-2025
R20179,15708,183,2,16-01-2025
R20180,15965,1597,4,16-01-2025
R20181,15664,689,4.5,16-01-2025
R20182,15445,636,3,16-01-2025
R20183,15439,3310,3,16-01-2025
R20184,15406,510,5,16-01-2025
R20185,15814,4177,3.5,16-01-2025
R20186,15023,183,4,16-01-2025
R20187,15608,3885,4,16-01-2025
R20188,15699,2487,4.5,16-01-2025
R20189,16067,3548,4.5,16-01-2025
R20190,15975,1039,5,16-01-2025
R20191,15794,2503,4,16-01-2025
R20192,16346,3374,3.5,16-01-2025
R20193,16146,2656,4,16-01-2025
R20194,16045,3742,4,16-01-2025
R20195,15078,2966,4,16-01-2025
R20196,15948,1398,3.2,16-01-2025
R20197,15241,714,2.5,16-01-2025
R20198,16375,2720,3,16-01-2025
R20199,16378,1665,3.5,16-01-2025
R20200,16198,3686,3,16-01-2025
R20201,15918,799,5,16-01-2025
R20202,16195,194,2.5,16-01-2025
R20203,15889,1848,3,16-01-2025
R20204,15562,4147,3.5,16-01-2025
R20205,16004,1229,3.5,16-01-2025
R20206,15638,2835,4.5,16-01-2025
R20207,15094,178,5,16-01-2025
R20208,16207,1909,4.5,16-01-2025
R20209,16087,832,5,16-01-2025
R20210,15007,3687,5,16-01-2025
R20211,15887,2198,5,16-01-2025
R20212,15595,2198,4,16-01-2025
R20213,15796,105,4,16-01-2025
R20214,15957,1936,5,16-01-2025
R20215,16379,1398,2.5,16-01-2025
R20216,15733,2195,4,16-01-2025
R20217,15573,2594,2,16-01-2025
R20218,15731,3832,4,16-01-2025
R20219,16349,622,5,16-01-2025
R20220,16555,857,5,16-01-2025
R20221,16463,895,5,16-01-2025
R20222,15083,590,4.5,16-01-2025
R20223,15493,1959,5,16-01-2025
R20224,16171,3098,3.5,16-01-2025
R20225,16085,2855,4.5,16-01-2025
R20226,15021,671,3,16-01-2025
R20227,15971,516,4,16-01-2025
R20228,16120,2116,5,16-01-2025
R20229,15597,238,4.5,16-01-2025
R20230,15699,2418,4.5,16-01-2025
R20231,15509,3056,4.5,16-01-2025
R20232,16290,574,4,16-01-2025
R20233,15054,631,5,16-01-2025
R20234,16266,3404,5,16-01-2025
R20235,16003,224,5,16-01-2025
R20236,15993,2817,2.5,16-01-2025
R20237,16282,2041,4.5,16-01-2025
R20238,15537,3579,4,16-01-2025
R20239,15522,2320,5,16-01-2025
R20240,15702,437,5,16-01-2025
R20241,15986,4174,2.5,16-01-2025
R20242,15517,1369,3.5,16-01-2025
R20243,16041,2730,2.5,16-01-2025
R20244,15761,4105,4,16-01-2025
R20245,15095,156,4.5,16-01-2025
R20246,15394,1064,5,16-01-2025
R20247,15669,109,4.5,16-01-2025
R20248,15015,3570,5,16-01-2025
R20249,16339,3333,4.5,16-01-2025
R20250,15726,2652,2,16-01-2025
R20251,16177,2245,5,16-01-2025
R20252,15836,3232,4,16-01-2025
R20253,16154,1152,4.5,16-01-2025
R20254,15598,1834,5,16-01-2025
R20255,15703,1160,3.5,16-01-2025
R20256,16118,2479,3,16-01-2025
R20257,16062,1732,5,16-01-2025
R20258,16252,290,4,16-01-2025
R20259,15554,1739,2.5,16-01-2025
R20260,15449,1909,4.5,16-01-2025
R20261,15830,2592,3,16-01-2025
R20262,15546,2348,3.5,16-01-2025
R20263,16265,1277,4,16-01-2025
R20264,15407,13,4,16-01-2025
R20265,15755,2902,4.5,16-01-2025
R20266,16194,1277,5,16-01-2025
R20267,15523,2494,4,16-01-2025
R20268,16331,1909,5,16-01-2025
R20269,15838,2661,3.5,16-01-2025
R20270,15431,1381,3.5,16-01-2025
R20271,15527,4098,3.5,16-01-2025
R20272,15489,790,4.5,16-01-2025
R20273,16482,2027,3.5,16-01-2025
R20275,15171,207,4,16-01-2025
R20276,15653,504,5,16-01-2025
R20277,16134,2303,3.5,16-01-2025
R20278,16120,2380,3,16-01-2025
R20279,16413,2368,4.1,16-01-2025
R20280,15664,1993,5,16-01-2025
R20281,15477,261,2.5,16-01-2025
R20282,15807,4079,4.5,16-01-2025
R20283,16396,942,3,16-01-2025
R20284,16145,3999,3,16-01-2025
R20285,16148,3268,4.5,16-01-2025
R20286,15104,3601,5,16-01-2025
R20288,16063,1636,4,16-01-2025
R20289,15641,967,5,16-01-2025
R20290,15488,4200,4,16-01-2025
R20291,16274,2157,4,16-01-2025
R20292,16303,2591,2.5,16-01-2025
R20293,15635,2132,4,16-01-2025
R20294,15641,183,5,16-01-2025
R20295,16153,3836,3,16-01-2025
R20296,15536,4003,4.5,16-01-2025
R20297,15338,1595,3.5,16-01-2025
R20298,15791,706,4,16-01-2025
R20299,15703,3101,3.5,16-01-2025
R20300,15568,1818,3,16-01-2025
R20301,15497,857,4,16-01-2025
R20302,16304,13,4.5,16-01-2025
R20303,16574,2116,4,16-01-2025
R20304,15731,2283,4.5,16-01-2025
R20305,15632,126,5,16-01-2025
R20306,15101,2841,5,16-01-2025
R20307,15390,1909,4.5,16-01-2025
R20308,15054,1443,4.5,16-01-2025
R20309,15166,2961,3,16-01-2025
R20310,15814,951,3.5,16-01-2025
R20311,15598,1834,5,16-01-2025
R20312,16201,3772,2.5,16-01-2025
R20313,16337,3555,5,16-01-2025
R20314,16166,2380,4.5,16-01-2025
R20315,15296,4098,3.5,16-01-2025
R20316,15820,1294,2,16-01-2025
R20317,15715,1529,4.5,16-01-2025
R20318,15339,11,4,16-01-2025
R20319,16593,3232,5,16-01-2025
R20320,15761,569,3.5,16-01-2025
R20321,16157,3056,3,16-01-2025
R20322,16141,3146,5,16-01-2025
R20323,16265,516,5,16-01-2025
R20324,16321,3652,5,16-01-2025
R20325,16019,1461,3,16-01-2025
R20326,15407,4225,2,16-01-2025
R20327,15431,3826,4,16-01-2025
R20328,15674,3742,5,16-01-2025
R20329,15072,1732,5,16-01-2025
R20330,16020,3150,4.5,16-01-2025
R20331,15345,2616,2.5,16-01-2025
R20332,15004,4109,4.5,16-01-2025
R20333,16120,3001,3.2,17-01-2025
R20334,16141,2661,2,17-01-2025
R20335,15390,2730,3.5,17-01-2025
R20336,15535,4165,4,17-01-2025
R20337,16134,1874,2.5,17-01-2025
R20338,16324,3394,5,17-01-2025
R20339,16520,3738,4,17-01-2025
R20340,15130,1925,5,17-01-2025
R20341,15864,1249,4.5,17-01-2025
R20342,16598,2153,5,17-01-2025
R20343,15202,1199,3.5,17-01-2025
R20344,15372,3423,3,17-01-2025
R20345,16228,4208,4.1,17-01-2025
R20346,16499,439,4.5,17-01-2025
R20347,15376,3439,1,17-01-2025
R20348,15297,3601,5,17-01-2025
R20349,16202,207,4,17-01-2025
R20350,16436,2697,3,17-01-2025
R20351,15477,194,4.5,17-01-2025
R20352,15107,4049,5,17-01-2025
R20353,15469,2992,3.5,17-01-2025
R20354,15684,1422,4.5,17-01-2025
R20355,16475,2503,4,17-01-2025
R20356,15785,2841,4.5,17-01-2025
R20357,16613,446,4,17-01-2025
R20358,16279,2116,5,17-01-2025
R20360,16282,3166,4.5,17-01-2025
R20361,16275,3897,4,17-01-2025
R20362,16565,2041,5,17-01-2025
R20363,16392,185,3.5,17-01-2025
R20364,16130,1384,4.5,17-01-2025
R20365,15830,569,4.5,17-01-2025
R20366,15115,1152,4,17-01-2025
R20367,15339,1353,4,17-01-2025
R20368,15693,488,5,17-01-2025
R20369,15825,3779,4.5,17-01-2025
R20370,16394,488,5,17-01-2025
R20371,16557,1404,4,17-01-2025
R20372,16117,2882,2,17-01-2025
R20373,15789,207,4,17-01-2025
R20374,16209,3735,4.5,17-01-2025
R20375,15807,4177,2.5,17-01-2025
R20376,16398,104,3.5,17-01-2025
R20377,16005,2383,4,17-01-2025
R20378,16499,355,4,17-01-2025
R20379,15406,1199,4.5,17-01-2025
R20381,15005,2730,1.5,17-01-2025
R20382,15369,2773,5,17-01-2025
R20383,15502,2768,4,17-01-2025
R20384,16281,2242,4.5,17-01-2025
R20385,15408,1341,4,17-01-2025
R20386,16451,2701,3.5,17-01-2025
R20387,15513,3423,5,17-01-2025
R20388,16094,1391,3.5,17-01-2025
R20389,15522,1909,4.5,17-01-2025
R20390,15991,2882,4.5,17-01-2025
R20391,15573,36,3.2,17-01-2025
R20392,15348,133,4,17-01-2025
R20393,16002,247,3.5,17-01-2025
R20394,16424,507,4.5,17-01-2025
R20395,16190,2471,4,17-01-2025
R20396,15282,437,3.5,17-01-2025
R20397,15004,4111,4,17-01-2025
R20398,15955,2917,3.5,17-01-2025
R20399,16241,3001,5,17-01-2025
R20400,15836,3248,5,17-01-2025
R20401,16369,3275,5,17-01-2025
R20402,15416,2132,4,17-01-2025
R20403,16094,1352,4.5,17-01-2025
R20404,16582,2952,5,17-01-2025
R20405,15676,4049,3.5,17-01-2025
R20406,16159,44,4.5,17-01-2025
R20407,15411,4200,4,17-01-2025
R20408,16552,2000,4.5,17-01-2025
R20409,15297,1227,3.5,17-01-2025
R20410,15653,1148,3.5,17-01-2025
R20411,15701,2116,5,17-01-2025
R20412,16200,3421,5,17-01-2025
R20413,16004,2278,4,17-01-2025
R20414,16304,3146,5,17-01-2025
R20415,16207,3932,5,17-01-2025
R20416,15865,3439,4.5,17-01-2025
R20417,15077,1739,5,17-01-2025
R20418,16279,13,5,17-01-2025
R20419,15667,3826,5,17-01-2025
R20420,15732,2098,5,17-01-2025
R20421,15194,2116,4,17-01-2025
R20422,16428,3515,5,17-01-2025
R20423,16171,261,5,17-01-2025
R20424,15662,3218,5,17-01-2025
R20426,16447,2753,5,17-01-2025
R20427,15999,2125,4.5,17-01-2025
R20428,16428,4105,2,17-01-2025
R20429,15544,3033,4,17-01-2025
R20430,16039,837,4.5,17-01-2025
R20431,16278,1425,3,17-01-2025
R20432,15412,1834,4.5,17-01-2025
R20433,16484,3224,4,17-01-2025
R20434,15820,2855,4.5,17-01-2025
R20435,15632,2245,5,17-01-2025
R20436,15022,3423,5,17-01-2025
R20437,16037,1443,4,17-01-2025
R20438,16001,1798,5,17-01-2025
R20439,16211,2516,1.5,17-01-2025
R20440,16005,2389,3.5,17-01-2025
R20441,16195,3390,5,17-01-2025
R20442,16477,3643,5,17-01-2025
R20443,15340,2596,3,17-01-2025
R20444,16345,2393,5,17-01-2025
R20445,16085,1537,3,17-01-2025
R20446,16518,1208,4,17-01-2025
R20447,16137,1968,4,17-01-2025
R20448,16094,3762,4.5,17-01-2025
R20449,15030,3056,4.5,17-01-2025
R20450,16520,302,4.5,17-01-2025
R20451,15986,2223,4.5,17-01-2025
R20452,16240,2530,3.5,17-01-2025
R20453,15948,3722,5,17-01-2025
R20454,15352,296,5,17-01-2025
R20455,16428,3871,3.5,17-01-2025
R20456,15085,23,4,17-01-2025
R20457,15647,1185,3.5,17-01-2025
R20458,15573,1734,5,17-01-2025
R20459,16088,1302,4.5,17-01-2025
R20460,16582,187,3.2,17-01-2025
R20462,15836,4008,4.5,17-01-2025
R20463,15520,3732,5,17-01-2025
R20464,16174,1839,5,17-01-2025
R20465,15497,10,4.5,17-01-2025
R20466,15673,2352,4.5,17-01-2025
R20467,15662,1912,4.5,17-01-2025
R20468,16345,2761,4.5,17-01-2025
R20469,16523,673,4,17-01-2025
R20470,15154,803,5,17-01-2025
R20471,16421,2942,4,17-01-2025
R20472,16284,3662,4.5,17-01-2025
R20473,15449,2762,3.5,17-01-2025
R20474,15666,2366,4,17-01-2025
R20475,16321,4174,3.5,17-01-2025
R20476,16006,3643,4.5,17-01-2025
R20477,15107,1529,3.5,17-01-2025
R20478,15513,1306,4,17-01-2025
R20479,16236,1398,5,17-01-2025
R20480,15179,3457,5,17-01-2025
R20481,15119,1352,3,17-01-2025
R20482,15977,2247,4,17-01-2025
R20483,15891,2380,2.5,17-01-2025
R20484,15110,3892,5,17-01-2025
R20485,16098,1529,3.5,17-01-2025
R20486,15733,525,5,17-01-2025
R20487,16614,3655,4.5,17-01-2025
R20488,16378,2447,4,17-01-2025
R20489,16048,3167,4.5,17-01-2025
R20491,15608,942,4.5,17-01-2025
R20492,15955,2722,3,17-01-2025
R20493,16319,283,5,17-01-2025
R20494,16020,329,3,17-01-2025
R20495,15348,3859,4.5,17-01-2025
R20496,16540,2783,5,17-01-2025
R20497,15336,2289,5,17-01-2025
R20498,16157,2472,3.5,17-01-2025
R20499,15817,3844,4,17-01-2025
R20500,16221,1944,5,17-01-2025
R20502,16217,558,5,17-01-2025
R20503,15889,3570,4.5,17-01-2025
R20504,16405,3271,4.5,17-01-2025
R20505,16132,437,5,17-01-2025
R20506,15654,4019,2,17-01-2025
R20507,15021,2817,5,17-01-2025
R20508,15573,670,4,17-01-2025
R20509,15777,4109,4,17-01-2025
R20510,15627,261,4.5,17-01-2025
R20511,16300,378,4.5,17-01-2025
R20512,16093,2723,3,17-01-2025
R20513,16517,2773,3,17-01-2025
R20514,15630,2256,4.5,17-01-2025
R20515,16565,285,4.5,17-01-2025
R20516,15638,1777,3.5,17-01-2025
R20517,15475,3283,5,17-01-2025
R20518,16534,3379,5,17-01-2025
R20519,16611,4081,3,17-01-2025
R20520,15171,1486,4,17-01-2025
R20521,15459,574,3,17-01-2025
R20522,15040,2628,1,17-01-2025
R20523,16179,1945,4,17-01-2025
R20524,15094,823,4.5,17-01-2025
R20525,15549,2865,4.5,17-01-2025
R20526,16349,2232,3.5,17-01-2025
R20527,15635,1170,4,17-01-2025
R20528,16345,504,1.5,17-01-2025
R20529,15179,3232,4.5,17-01-2025
R20530,16193,2729,2,17-01-2025
R20531,16379,1683,2,17-01-2025
R20532,15287,2577,2,17-01-2025
R20533,16334,944,5,17-01-2025
R20534,15887,3943,4.5,17-01-2025
R20535,16488,622,4,17-01-2025
R20536,16315,3897,3.5,17-01-2025
R20537,15852,3859,4.5,17-01-2025
R20538,15808,721,4,17-01-2025
R20539,15074,2223,4.5,17-01-2025
R20540,15249,1170,3.5,17-01-2025
R20541,16194,2817,4,17-01-2025
R20542,16406,3014,4,17-01-2025
R20543,15971,1216,4,17-01-2025
R20544,16154,1162,4.5,17-01-2025
R20545,16495,4044,4.5,17-01-2025
R20546,15889,1945,4,17-01-2025
R20547,15935,275,4.5,17-01-2025
R20548,16084,1991,5,17-01-2025
R20549,15002,118,4.5,17-01-2025
R20550,15154,1229,2.5,17-01-2025
R20551,15561,3987,4,17-01-2025
R20552,15979,3021,4.5,17-01-2025
R20553,15339,622,3.5,17-01-2025
R20554,15699,1834,5,17-01-2025
R20555,16066,1854,5,17-01-2025
R20556,16267,504,3.5,17-01-2025
R20557,15570,2098,4,17-01-2025
R20558,15834,939,4.5,17-01-2025
R20559,15715,3258,5,17-01-2025
R20560,16486,1140,4.5,17-01-2025
R20561,16395,3871,5,17-01-2025
R20562,16372,1529,4.5,17-01-2025
R20563,16114,3543,5,17-01-2025
R20564,15340,2202,5,17-01-2025
R20565,16148,2418,4.5,17-01-2025
R20566,15095,895,5,17-01-2025
R20567,16528,507,4.5,17-01-2025
R20568,15175,3346,4,17-01-2025
R20569,15869,1140,2.5,17-01-2025
R20570,15461,1776,5,17-01-2025
R20571,16392,86,4,17-01-2025
R20572,15971,3722,4.5,17-01-2025
R20573,15715,908,3,17-01-2025
R20574,16215,1175,2.5,17-01-2025
R20575,16486,3732,4.5,17-01-2025
R20576,15748,3439,4.5,17-01-2025
R20577,16394,799,3,17-01-2025
R20578,16087,4174,4.5,17-01-2025
R20579,16426,462,4,17-01-2025
R20580,15166,1229,5,17-01-2025
R20581,15645,1471,4.5,17-01-2025
R20582,16190,3651,5,17-01-2025
R20583,16494,3001,3,17-01-2025
R20584,16413,2418,1,17-01-2025
R20585,15458,3248,5,17-01-2025
R20586,16315,2555,3.5,17-01-2025
R20587,15429,2709,1,17-01-2025
R20588,15056,790,5,17-01-2025
R20589,15458,3214,3,17-01-2025
R20590,16281,3686,4.5,17-01-2025
R20591,15858,4212,4,17-01-2025
R20592,16085,472,4,17-01-2025
R20593,15463,331,3.5,17-01-2025
R20594,15429,3195,4.5,17-01-2025
R20595,15794,982,5,17-01-2025
R20596,16488,4008,4.5,17-01-2025
R20597,15715,957,4.5,17-01-2025
R20598,15463,1936,3.5,17-01-2025
R20599,16166,89,4.5,17-01-2025
R20600,16543,3932,4,17-01-2025
R20601,16296,1227,4,17-01-2025
R20602,15452,1959,5,17-01-2025
R20603,15224,1121,4.5,17-01-2025
R20604,16226,1909,5,17-01-2025
R20605,15869,4215,3.5,17-01-2025
R20606,16473,3772,4.5,17-01-2025
R20607,16483,269,4.5,17-01-2025
R20608,15416,965,4.5,17-01-2025
R20609,16109,3965,5,17-01-2025
R20610,15829,2942,4,17-01-2025
R20611,15390,180,3,18-01-2025
R20612,15000,144,5,18-01-2025
R20613,15391,2408,4.5,18-01-2025
R20614,15817,501,4.5,18-01-2025
R20615,15864,2762,4,18-01-2025
R20616,15932,3570,5,18-01-2025
R20617,15635,2097,4.5,18-01-2025
R20618,15044,223,3.5,18-01-2025
R20619,15833,4063,3.5,18-01-2025
R20620,16574,1714,5,18-01-2025
R20621,16198,857,5,18-01-2025
R20622,15081,1191,3.5,18-01-2025
R20624,15838,3579,4.5,18-01-2025
R20625,15606,2027,5,18-01-2025
R20626,16245,4147,4,18-01-2025
R20627,16153,2015,3,18-01-2025
R20628,16111,4025,5,18-01-2025
R20629,16619,3742,4,18-01-2025
R20630,15072,3929,4.5,18-01-2025
R20631,16457,1135,3,18-01-2025
R20632,16198,1740,4.5,18-01-2025
R20633,15817,3806,4,18-01-2025
R20634,16523,3929,4,18-01-2025
R20635,16418,360,4.5,18-01-2025
R20636,15802,3232,3,18-01-2025
R20637,15654,917,5,18-01-2025
R20638,16404,1479,2.5,18-01-2025
R20639,16041,4214,4,18-01-2025
R20640,15789,3040,4,18-01-2025
R20641,16459,2517,3,18-01-2025
R20642,15535,2873,4.5,18-01-2025
R20643,15101,2689,3.5,18-01-2025
R20644,15546,263,4.5,18-01-2025
R20645,16411,1105,3,18-01-2025
R20646,15791,3742,4,18-01-2025
R20647,16267,787,5,18-01-2025
R20648,15731,2628,2.5,18-01-2025
R20649,15192,3561,5,18-01-2025
R20650,16280,3224,2.5,18-01-2025
R20651,15588,302,4,18-01-2025
R20652,15328,2842,2.5,18-01-2025
R20653,15676,3722,5,18-01-2025
R20654,15851,3778,5,18-01-2025
R20655,15829,3163,5,18-01-2025
R20656,16092,2206,4,18-01-2025
R20657,16085,105,4.5,18-01-2025
R20658,15726,2873,4,18-01-2025
R20659,16522,2855,4,18-01-2025
R20660,15735,3710,3,18-01-2025
R20661,16604,368,5,18-01-2025
R20662,16114,2195,3.5,18-01-2025
R20663,16001,2892,1,18-01-2025
R20664,16301,2906,5,18-01-2025
R20665,16140,1823,4,18-01-2025
R20666,15889,672,4,18-01-2025
R20667,16562,2701,2.5,18-01-2025
R20668,15795,673,4.5,18-01-2025
R20669,15687,3687,4.5,18-01-2025
R20670,16561,608,5,18-01-2025
R20671,15179,3065,3.5,18-01-2025
R20672,16575,2722,3,18-01-2025
R20673,16313,249,4.5,18-01-2025
R20674,16303,3065,5,18-01-2025
R20675,16500,631,5,18-01-2025
R20676,16166,1566,4,18-01-2025
R20677,16194,1422,4,18-01-2025
R20678,16641,1148,2,18-01-2025
R20679,15081,1208,4.5,18-01-2025
R20680,16084,2768,4.5,18-01-2025
R20681,15107,2393,3.5,18-01-2025
R20682,16281,249,4,18-01-2025
R20683,16166,3965,4,18-01-2025
R20684,16062,516,4.5,18-01-2025
R20685,15638,3065,5,18-01-2025
R20686,15561,439,4.5,18-01-2025
R20687,15156,1024,5,18-01-2025
R20688,16499,1739,4.5,18-01-2025
R20689,15431,1890,4.5,18-01-2025
R20690,15849,1398,4,18-01-2025
R20691,15448,1353,3,18-01-2025
R20692,16362,950,4,18-01-2025
R20693,16252,426,4.5,18-01-2025
R20694,16304,2048,4,18-01-2025
R20695,16112,2289,5,18-01-2025
R20696,16100,3150,2.5,18-01-2025
R20697,16584,2098,4.5,18-01-2025
R20698,15763,3989,3.5,18-01-2025
R20699,16386,1482,2,18-01-2025
R20700,15901,2863,4.5,18-01-2025
R20701,15901,3435,5,18-01-2025
R20702,16499,1478,3,18-01-2025
R20703,15826,627,4.5,18-01-2025
R20704,15332,2427,3.5,18-01-2025
R20705,15399,790,3.5,18-01-2025
R20706,16513,1356,4,18-01-2025
R20707,15297,166,4.5,18-01-2025
R20708,15268,3191,4.5,18-01-2025
R20709,16527,183,5,18-01-2025
R20710,15115,3842,4.5,18-01-2025
R20711,16603,3742,4.5,18-01-2025
R20712,15074,670,5,18-01-2025
R20713,15726,3710,5,18-01-2025
R20714,15115,2378,2.5,18-01-2025
R20715,16265,3101,5,18-01-2025
R20717,16271,2701,3,18-01-2025
