watch_id,user_id,movie_id,watch_date,watch_duration,device_type
W81458,15733,2116,05-02-2025,13,Mobile
W81459,16198,1208,05-02-2025,104,Smart Tv
W81460,16825,1084,05-02-2025,113,Smart Tv
W81461,15935,790,05-02-2025,13,Laptop
W81462,16064,2656,05-02-2025,76,Smart Tv
W81463,15246,3163,05-02-2025,116,Laptop
W81464,15999,3004,05-02-2025,122,Mobile
W81465,16483,17,05-02-2025,117,Laptop
W81466,15022,3294,05-02-2025,81,Laptop
W81467,15932,2098,05-02-2025,133,Laptop
W81468,16037,1147,05-02-2025,120,Laptop
W81469,16832,1909,05-02-2025,52,Mobile
W81470,15285,3842,05-02-2025,116,Laptop
W81471,15123,2773,05-02-2025,135,Laptop
W81472,16729,1739,05-02-2025,80,Mobile
W81473,15767,2278,05-02-2025,95,Mobile
W81474,16428,3974,05-02-2025,100,Laptop
W81475,15847,174,05-02-2025,68,Laptop
W81476,16150,3283,05-02-2025,7,Smart Tv
W81477,16100,1039,05-02-2025,68,Laptop
W81478,15942,4214,05-02-2025,112,Smart Tv
W81479,15947,2817,05-02-2025,127,Laptop
W81480,16636,1619,05-02-2025,128,Laptop
W81481,16912,2418,05-02-2025,114,Smart Tv
W81482,15582,4205,05-02-2025,116,Smart Tv
W81483,15460,2674,05-02-2025,112,Smart Tv
W81484,15545,1668,05-02-2025,122,Laptop
W81485,16861,3548,05-02-2025,18,Mobile
W81486,15904,11,05-02-2025,133,Smart Tv
W81487,15858,2048,05-02-2025,140,Mobile
W81488,16277,4200,05-02-2025,121,Mobile
W81489,16918,3376,05-02-2025,98,Laptop
W81490,16567,650,05-02-2025,106,Smart Tv
W81491,16697,1676,05-02-2025,116,Smart Tv
W81492,15867,1479,05-02-2025,118,Laptop
W81493,16264,2722,05-02-2025,79,Mobile
W81494,16233,3338,05-02-2025,82,Laptop
W81495,16544,1671,05-02-2025,107,Smart Tv
W81496,16899,2942,05-02-2025,98,Mobile
W81497,16012,3155,05-02-2025,118,Mobile
W81498,15760,2116,05-02-2025,95,Laptop
W81499,16774,1479,05-02-2025,119,Laptop
W81500,16765,3248,05-02-2025,41,Laptop
W81501,15237,3232,05-02-2025,130,Smart Tv
W81502,16832,3695,05-02-2025,5,Mobile
W81503,16797,650,05-02-2025,100,Laptop
W81504,15463,3439,05-02-2025,95,Smart Tv
W81505,16287,1418,05-02-2025,98,Smart Tv
W81506,16710,3999,05-02-2025,120,Laptop
W81507,16297,1384,05-02-2025,99,Smart Tv
W81508,16608,1107,05-02-2025,110,Smart Tv
W81509,16769,2151,05-02-2025,47,Mobile
W81510,16999,1124,05-02-2025,162,Smart Tv
W81511,16524,3166,05-02-2025,135,Mobile
W81512,16845,3232,05-02-2025,135,Smart Tv
W81513,15335,4229,05-02-2025,115,Smart Tv
W81514,16657,3996,05-02-2025,6,Mobile
W81515,16686,3289,05-02-2025,109,Smart Tv
W81516,16052,2247,05-02-2025,119,Smart Tv
W81517,16440,3842,05-02-2025,115,Laptop
W81518,16535,3732,05-02-2025,106,Smart Tv
W81519,15418,3996,05-02-2025,109,Smart Tv
W81520,16345,3772,05-02-2025,108,Smart Tv
W81521,16995,558,05-02-2025,125,Laptop
W81522,15825,3163,05-02-2025,122,Mobile
W81523,15181,2398,05-02-2025,170,Laptop
W81524,16488,3283,05-02-2025,94,Smart Tv
W81525,16601,462,05-02-2025,129,Smart Tv
W81526,15409,2726,05-02-2025,86,Smart Tv
W81527,16142,3974,05-02-2025,93,Mobile
W81528,16829,3050,05-02-2025,157,Laptop
W81529,15098,3999,05-02-2025,13,Laptop
W81530,16005,967,05-02-2025,110,Laptop
W81531,15500,426,05-02-2025,80,Laptop
W81532,16855,1164,05-02-2025,108,Smart Tv
W81533,15028,1352,05-02-2025,102,Smart Tv
W81534,16483,3101,05-02-2025,106,Mobile
W81535,15988,3871,05-02-2025,105,Laptop
W81536,16959,516,05-02-2025,96,Laptop
W81537,15291,1185,05-02-2025,16,Washing Machine
W81538,15836,17,05-02-2025,117,Smart Tv
W81539,15582,2980,05-02-2025,93,Smart Tv
W81540,16249,2758,05-02-2025,12,Mobile
W81541,15994,434,05-02-2025,155,Laptop
W81542,16650,1732,05-02-2025,121,Mobile
W81543,16963,1208,05-02-2025,104,Laptop
W81544,15125,11,05-02-2025,133,Smart Tv
W81545,15700,3742,05-02-2025,14,Laptop
W81546,16014,2656,05-02-2025,81,Laptop
W81547,16647,1723,05-02-2025,95,Mobile
W81548,16592,2912,05-02-2025,136,Laptop
W81549,15340,2144,05-02-2025,141,Laptop
W81550,15944,3456,05-02-2025,130,Smart Tv
W81551,16421,2669,05-02-2025,86,Smart Tv
W81552,15466,1175,05-02-2025,121,Laptop
W81553,15520,3008,05-02-2025,62,Mobile
W81554,16184,2754,05-02-2025,51,Laptop
W81555,16132,2577,05-02-2025,42,Laptop
W81556,15207,2815,05-02-2025,120,Mobile
W81557,15178,2017,05-02-2025,155,Laptop
W81558,15240,1093,05-02-2025,7,Smart Tv
W81559,15512,3141,05-02-2025,93,Mobile
W81560,16614,1294,05-02-2025,13,Laptop
W81561,16424,1537,05-02-2025,106,Laptop
W81562,15917,3333,05-02-2025,75,Laptop
W81563,16638,1389,05-02-2025,119,Mobile
W81564,16392,2195,05-02-2025,131,Smart Tv
W81565,15567,2669,05-02-2025,89,Laptop
W81566,16485,2303,05-02-2025,89,Laptop
W81567,15279,3540,05-02-2025,124,Laptop
W81568,15913,2577,05-02-2025,89,Laptop
W81569,15250,1310,05-02-2025,105,Mobile
W81570,16566,1425,05-02-2025,104,Mobile
W81571,16099,3169,05-02-2025,137,Mobile
W81572,15233,3148,05-02-2025,149,Mobile
W81573,15464,3146,05-02-2025,116,Smart Tv
W81574,16535,3268,05-02-2025,98,Smart Tv
W81575,16065,1152,05-02-2025,113,Mobile
W81576,15945,1856,05-02-2025,117,Laptop
W81577,16108,1991,05-02-2025,91,Smart Tv
W81578,16571,1636,05-02-2025,14,Laptop
W81579,16788,437,05-02-2025,108,Laptop
W81580,16567,378,05-02-2025,37,Smart Tv
W81581,16923,488,05-02-2025,80,Laptop
W81582,15868,2652,05-02-2025,77,Laptop
W81583,16663,3418,05-02-2025,105,Mobile
W81584,15877,2418,05-02-2025,113,Laptop
W81585,16389,2894,05-02-2025,94,Laptop
W81586,16044,1353,05-02-2025,49,Laptop
W81587,15353,1039,05-02-2025,4,Smart Tv
W81588,16279,1909,05-02-2025,96,Laptop
W81589,15457,570,05-02-2025,143,Washing Machine
W81590,16817,1545,05-02-2025,95,Laptop
W81591,15859,3727,05-02-2025,108,Smart Tv
W81592,16691,558,05-02-2025,126,Laptop
W81593,16436,1479,05-02-2025,116,Laptop
W81594,15233,3065,05-02-2025,104,Toaster
W81595,16651,1398,05-02-2025,95,Laptop
W81596,16009,631,05-02-2025,108,Mobile
W81597,16760,3973,05-02-2025,119,Mobile
W81598,15705,150,05-02-2025,122,Smart Tv
W81599,15592,2738,05-02-2025,48,Laptop
W81600,15479,502,05-02-2025,122,Mobile
W81601,16776,1013,05-02-2025,13,Laptop
W81602,16828,1139,05-02-2025,109,Laptop
W81603,16525,1341,05-02-2025,15,Laptop
W81604,16958,1734,05-02-2025,85,Smart Tv
W81605,15880,2691,05-02-2025,8,Smart Tv
W81606,15358,1302,05-02-2025,116,Mobile
W81607,16569,3014,05-02-2025,106,Mobile
W81608,16391,1150,05-02-2025,134,Mobile
W81609,16158,331,05-02-2025,20,Mobile
W81610,16101,2754,05-02-2025,99,Mobile
W81611,15596,300,05-02-2025,123,Smart Tv
W81612,16816,1529,05-02-2025,8,Laptop
W81613,15111,217,05-02-2025,121,Mobile
W81614,15034,2912,05-02-2025,135,Smart Tv
W81615,16548,844,05-02-2025,10,Laptop
W81616,15883,261,05-02-2025,53,Laptop
W81617,15175,1233,05-02-2025,59,Laptop
W81618,15412,2214,05-02-2025,105,Laptop
W81619,16767,1164,05-02-2025,113,Smart Tv
W81620,16027,2113,05-02-2025,108,Laptop
W81621,15397,1022,05-02-2025,35,Smart Tv
W81622,15445,1477,05-02-2025,67,Smart Tv
W81623,16127,1595,05-02-2025,4,Laptop
W81624,16153,3897,05-02-2025,53,Laptop
W81625,16802,3859,05-02-2025,96,Mobile
W81626,16446,570,05-02-2025,12,Laptop
W81627,15929,3974,05-02-2025,11,Laptop
W81628,15839,1936,05-02-2025,92,Smart Tv
W81629,16668,3787,05-02-2025,115,Laptop
W81630,16735,857,05-02-2025,71,Mobile
W81631,15582,3639,05-02-2025,92,Shoe Box
W81632,15112,3732,05-02-2025,116,Laptop
W81633,16202,1495,05-02-2025,118,Smart Tv
W81634,16928,3601,05-02-2025,122,Laptop
W81635,15979,662,05-02-2025,121,Laptop
W81636,16749,2912,05-02-2025,134,Mobile
W81637,15129,3578,05-02-2025,124,Smart Tv
W81638,16874,17,05-02-2025,122,Mobile
W81639,16688,11,05-02-2025,131,Laptop
W81640,15553,1531,05-02-2025,141,Mobile
W81641,15639,1168,05-02-2025,15,Laptop
W81642,15821,2242,05-02-2025,90,Laptop
W81643,16437,574,05-02-2025,128,Mobile
W81644,15683,525,05-02-2025,150,Laptop
W81645,16494,4109,05-02-2025,103,Smart Tv
W81646,16630,2418,05-02-2025,110,Laptop
W81647,16692,1463,05-02-2025,116,Smart Tv
W81648,16133,3772,05-02-2025,110,Smart Tv
W81649,15438,2487,05-02-2025,140,Laptop
W81650,16469,606,05-02-2025,65,Smart Tv
W81651,16340,2289,05-02-2025,101,Smart Tv
W81652,16287,3578,05-02-2025,123,Smart Tv
W81653,15077,5144,05-02-2025,85,Smart Tv
W81654,16500,3456,05-02-2025,55,Laptop
W81655,16432,3435,05-02-2025,119,Laptop
W81656,16157,86,05-02-2025,146,Laptop
W81657,15384,444,05-02-2025,175,Laptop
W81658,15836,982,05-02-2025,94,Laptop
W81659,15722,706,05-02-2025,124,Laptop
W81660,15397,77,05-02-2025,114,Laptop
W81661,16780,1255,05-02-2025,9,Mobile
W81662,16679,1739,05-02-2025,81,Mobile
W81663,16062,3673,05-02-2025,12,Mobile
W81664,16801,109,05-02-2025,105,Mobile
W81665,16237,1437,05-02-2025,125,Laptop
W81666,16429,2132,05-02-2025,97,Mobile
W81667,16177,2741,05-02-2025,87,Laptop
W81668,16101,1510,05-02-2025,62,Smart Tv
W81669,16944,4044,05-02-2025,90,Laptop
W81670,15332,3000,05-02-2025,134,Smart Tv
W81671,16638,3065,05-02-2025,19,Laptop
W81672,16024,3742,05-02-2025,119,Laptop
W81673,16523,1185,05-02-2025,121,Laptop
W81674,15943,283,05-02-2025,131,Laptop
W81675,16418,3723,05-02-2025,52,Laptop
W81676,15069,1107,05-02-2025,109,Smart Tv
W81677,15344,925,05-02-2025,118,Laptop
W81678,15133,3061,05-02-2025,15,Smart Tv
W81679,15600,3248,05-02-2025,77,Laptop
W81680,16791,4133,05-02-2025,125,Laptop
W81681,15984,1914,05-02-2025,100,Mobile
W81682,15726,2674,05-02-2025,111,Mobile
W81683,15125,3409,05-02-2025,129,Smart Tv
W81684,16991,2540,05-02-2025,7,Laptop
W81685,16610,4004,05-02-2025,59,Mobile
W81686,16700,1570,05-02-2025,99,Mobile
W81687,16535,1771,05-02-2025,102,Mobile
W81688,15216,3521,05-02-2025,15,Smart Tv
W81689,15579,3588,05-02-2025,18,Smart Tv
W81690,16631,285,05-02-2025,5,Smart Tv
W81691,15475,13,05-02-2025,164,Laptop
W81692,16960,2066,05-02-2025,144,Smart Tv
W81693,15589,950,05-02-2025,86,Smart Tv
W81694,16769,3742,05-02-2025,121,Smart Tv
W81695,16042,2287,05-02-2025,101,Laptop
W81696,16117,2778,05-02-2025,38,Smart Tv
W81697,16477,3101,05-02-2025,101,Laptop
W81698,16128,1521,05-02-2025,139,Mobile
W81699,15836,507,05-02-2025,140,Laptop
W81700,16743,4065,05-02-2025,13,Mobile
W81701,16917,706,05-02-2025,124,Laptop
W81702,16454,2813,05-02-2025,97,Smart Tv
W81703,16917,1767,05-02-2025,96,Laptop
W81704,16155,2863,05-02-2025,102,Smart Tv
W81705,15332,302,05-02-2025,80,Smart Tv
W81706,15905,1500,05-02-2025,88,Smart Tv
W81707,15924,378,05-02-2025,183,Smart Tv
W81708,15271,2349,05-02-2025,131,Smart Tv
W81709,16313,1011,05-02-2025,113,Smart Tv
W81710,16938,1568,05-02-2025,100,Mobile
W81711,16716,3738,05-02-2025,127,Laptop
W81712,15986,3225,05-02-2025,111,Laptop
W81713,15992,51,05-02-2025,140,Mobile
W81714,15513,1134,05-02-2025,116,Smart Tv
W81715,15537,3644,05-02-2025,143,Laptop
W81716,15830,569,05-02-2025,85,Smart Tv
W81717,16198,1054,05-02-2025,76,Laptop
W81718,15504,3880,05-02-2025,166,Smart Tv
W81719,16870,1433,05-02-2025,88,Laptop
W81720,15871,968,05-02-2025,38,Laptop
W81721,15310,3423,05-02-2025,46,Smart Tv
W81722,16571,3689,05-02-2025,126,Smart Tv
W81723,15492,2952,05-02-2025,83,Laptop
W81724,16996,1676,05-02-2025,116,Mobile
W81725,16373,598,05-02-2025,137,Smart Tv
W81726,16792,3648,05-02-2025,87,Laptop
W81727,15561,4002,05-02-2025,63,Laptop
W81728,16091,2768,05-02-2025,85,Mobile
W81729,16027,2328,05-02-2025,96,Smart Tv
W81730,16803,6164,05-02-2025,112,Shoe Box
W81731,16599,447,05-02-2025,46,Smart Tv
W81732,16021,2289,05-02-2025,96,Laptop
W81733,16245,1942,05-02-2025,98,Mobile
W81734,16757,2355,05-02-2025,70,Mobile
W81735,15005,1314,05-02-2025,123,Mobile
W81736,16166,2722,05-02-2025,44,Mobile
W81737,15954,3268,05-02-2025,100,Mobile
W81738,16526,2055,05-02-2025,111,Smart Tv
W81739,15433,2487,05-02-2025,128,Smart Tv
W81740,15943,4098,05-02-2025,114,Laptop
W81741,16036,4200,05-02-2025,20,Smart Tv
W81742,16654,2173,05-02-2025,121,Smart Tv
W81743,15618,3999,05-02-2025,124,Laptop
W81744,16240,51,05-02-2025,132,Laptop
W81745,15959,3410,05-02-2025,135,Mobile
W81746,15760,1537,05-02-2025,101,Laptop
W81747,16340,1905,05-02-2025,54,Smart Tv
W81748,15495,3421,05-02-2025,89,Laptop
W81749,19957,2418,05-02-2025,19,Mobile
W81750,15342,3499,05-02-2025,103,Mobile
W81751,16113,3412,05-02-2025,56,Mobile
W81752,16234,2211,05-02-2025,86,Laptop
W81753,16652,488,05-02-2025,81,Laptop
W81754,15919,3627,05-02-2025,24,Laptop
W81755,16568,2817,05-02-2025,127,Laptop
W81756,16183,3150,05-02-2025,102,Laptop
W81757,16261,3844,05-02-2025,55,Laptop
W81758,16176,2308,05-02-2025,94,Smart Tv
W81759,15682,812,05-02-2025,14,Smart Tv
W81760,16771,2027,05-02-2025,107,Smart Tv
W81761,16532,982,05-02-2025,97,Laptop
W81762,15659,2591,05-02-2025,121,Mobile
W81763,15129,821,05-02-2025,80,Mobile
W81764,16522,4214,05-02-2025,117,Laptop
W81765,16762,1734,05-02-2025,50,Laptop
W81766,16144,3900,05-02-2025,91,Mobile
W81767,15181,3742,05-02-2025,128,Smart Tv
W81768,15978,109,05-02-2025,97,Mobile
W81769,16560,2401,05-02-2025,16,Mobile
W81770,16783,1074,05-02-2025,76,Smart Tv
W81771,15078,4147,05-02-2025,169,Laptop
W81772,16425,1595,05-02-2025,81,Smart Tv
W81773,16203,2212,05-02-2025,97,Laptop
W81774,15647,437,05-02-2025,105,Laptop
W81775,15904,3681,05-02-2025,76,Laptop
W81776,16663,504,05-02-2025,108,Smart Tv
W81777,16108,2472,05-02-2025,120,Laptop
W81778,16784,3150,05-02-2025,96,Mobile
W81779,16506,796,05-02-2025,112,Smart Tv
W81780,16131,945,05-02-2025,11,Smart Tv
W81781,16150,3662,05-02-2025,115,Laptop
W81782,15861,4174,05-02-2025,69,Laptop
W81783,16138,2223,05-02-2025,82,Smart Tv
W81784,16776,890,05-02-2025,39,Laptop
W81785,15195,2656,05-02-2025,82,Smart Tv
W81786,16871,3195,05-02-2025,90,Laptop
W81787,16218,3001,05-02-2025,102,Smart Tv
W81788,16183,1612,05-02-2025,92,Laptop
W81789,16257,1208,05-02-2025,103,Laptop
W81790,16584,2896,05-02-2025,99,Laptop
W81791,16521,420,05-02-2025,144,Smart Tv
W81792,16641,967,05-02-2025,109,Laptop
W81793,16050,3651,05-02-2025,95,Smart Tv
W81794,16626,3759,05-02-2025,106,Smart Tv
W81795,16482,1316,05-02-2025,166,Laptop
W81796,16227,673,05-02-2025,142,Laptop
W81797,16747,2380,05-02-2025,110,Smart Tv
W81798,15266,854,05-02-2025,50,Smart Tv
W81799,15520,2628,05-02-2025,82,Laptop
W81800,16825,3014,05-02-2025,48,Laptop
W81801,15946,799,05-02-2025,101,Laptop
W81802,15836,329,05-02-2025,56,Smart Tv
W81803,15691,1370,05-02-2025,185,Mobile
W81804,15996,7,05-02-2025,123,Laptop
W81805,16466,650,05-02-2025,106,Laptop
W81806,15097,2993,05-02-2025,121,Smart Tv
W81807,16248,3548,05-02-2025,98,Laptop
W81808,15372,1135,05-02-2025,90,Smart Tv
W81809,16063,3643,05-02-2025,107,Laptop
W81810,16634,3643,05-02-2025,104,Laptop
W81811,16259,2942,05-02-2025,90,Mobile
W81812,16651,2278,05-02-2025,153,Laptop
W81813,15669,3742,05-02-2025,61,Laptop
W81814,16160,3072,05-02-2025,93,Laptop
W81815,15291,3390,05-02-2025,127,Smart Tv
W81816,15592,1739,05-02-2025,80,Mobile
W81817,16597,2594,05-02-2025,103,Mobile
W81818,15979,3644,05-02-2025,152,Smart Tv
W81819,15832,670,05-02-2025,47,Smart Tv
W81820,15119,1636,05-02-2025,106,Mobile
W81821,16336,1715,05-02-2025,23,Smart Tv
W81822,16114,4031,05-02-2025,118,Laptop
W81823,16420,3232,05-02-2025,131,Smart Tv
W81824,15989,4008,05-02-2025,137,Laptop
W81825,16754,109,05-02-2025,98,Mobile
W81826,16848,279,05-02-2025,115,Smart Tv
W81827,16839,2842,05-02-2025,126,Mobile
W81828,16765,2722,05-02-2025,81,Laptop
W81829,15479,2841,05-02-2025,107,Laptop
W81830,16958,3630,05-02-2025,113,Laptop
W81831,16633,2977,05-02-2025,112,Smart Tv
W81832,16176,1442,05-02-2025,19,Smart Tv
W81833,16202,520,05-02-2025,100,Smart Tv
W81834,15452,2113,05-02-2025,110,Smart Tv
W81835,16198,1511,05-02-2025,53,Smart Tv
W81836,15578,4174,05-02-2025,22,Smart Tv
W81837,15896,329,05-02-2025,122,Mobile
W81838,16044,1208,05-02-2025,97,Smart Tv
W81839,15553,1406,05-02-2025,111,Laptop
W81840,15792,378,05-02-2025,180,Laptop
W81841,15175,1836,05-02-2025,17,Smart Tv
W81842,15955,2723,05-02-2025,91,Laptop
W81843,17000,1216,05-02-2025,186,Laptop
W81844,15270,1443,05-02-2025,134,Laptop
W81845,16465,2762,05-02-2025,70,Laptop
W81846,15224,823,05-02-2025,78,Mobile
W81847,16351,1484,05-02-2025,84,Smart Tv
W81848,16928,3410,05-02-2025,125,Laptop
W81849,16160,2882,05-02-2025,95,Laptop
W81850,15110,2663,05-02-2025,90,Laptop
W81851,16523,1295,05-02-2025,66,Smart Tv
W81852,16705,2701,05-02-2025,99,Laptop
W81853,16747,3232,05-02-2025,59,Smart Tv
W81854,16337,3778,06-02-2025,58,Smart Tv
W81855,15231,3844,06-02-2025,102,Mobile
W81856,16569,4105,06-02-2025,109,Mobile
W81857,15468,1199,06-02-2025,19,Smart Tv
W81858,15838,1197,06-02-2025,148,Smart Tv
W81859,16271,2604,06-02-2025,92,Smart Tv
W81860,16134,3232,06-02-2025,136,Smart Tv
W81861,16479,1330,06-02-2025,61,Smart Tv
W81862,15241,1151,06-02-2025,131,Smart Tv
W81863,16774,1294,06-02-2025,140,Mobile
W81864,16063,3892,06-02-2025,88,Laptop
W81865,15468,2278,06-02-2025,151,Smart Tv
W81866,16466,2754,06-02-2025,99,Laptop
W81867,16536,670,06-02-2025,11,Laptop
W81868,15542,3782,06-02-2025,109,Laptop
W81869,16244,293,06-02-2025,98,Smart Tv
W81870,16619,3233,06-02-2025,98,Laptop
W81871,16923,3897,06-02-2025,107,Laptop
W81872,16313,1475,06-02-2025,110,Smart Tv
W81873,16873,1734,06-02-2025,83,Laptop
W81874,15307,4178,06-02-2025,186,Smart Tv
W81875,16899,3579,06-02-2025,123,Smart Tv
W81876,16232,783,06-02-2025,107,Smart Tv
W81877,15886,6654,06-02-2025,107,Laptop
W81878,16254,2095,06-02-2025,119,Laptop
W81879,15922,1712,06-02-2025,80,Laptop
W81880,16965,1595,06-02-2025,81,Mobile
W81881,16365,967,06-02-2025,108,Smart Tv
W81882,16238,1945,06-02-2025,87,Smart Tv
W81883,15274,706,06-02-2025,120,Smart Tv
W81884,15627,675,06-02-2025,127,Smart Tv
W81885,15537,1158,06-02-2025,135,Laptop
W81886,16217,1443,06-02-2025,72,Laptop
W81887,16299,3779,06-02-2025,87,Mobile
W81888,15095,241,06-02-2025,99,Smart Tv
W81889,15872,2769,06-02-2025,106,Smart Tv
W81890,16721,4140,06-02-2025,156,Laptop
W81891,16611,3871,06-02-2025,5,Laptop
W81892,15545,3760,06-02-2025,124,Laptop
W81893,16480,2000,06-02-2025,83,Mobile
W81894,15077,965,06-02-2025,78,Laptop
W81895,16287,3253,06-02-2025,116,Laptop
W81896,15599,1388,06-02-2025,99,Mobile
W81897,16191,109,06-02-2025,19,Laptop
W81898,15473,2531,06-02-2025,92,Laptop
W81899,15257,1887,06-02-2025,88,Laptop
W81900,16212,3601,06-02-2025,53,Laptop
W81901,16773,612,06-02-2025,126,Mobile
W81902,16557,689,06-02-2025,20,Laptop
W81903,15540,4147,06-02-2025,82,Smart Tv
W81904,16647,569,06-02-2025,52,Mobile
W81905,16501,4061,06-02-2025,101,Smart Tv
W81906,15216,1107,06-02-2025,117,Smart Tv
W81907,15787,4094,06-02-2025,50,Laptop
W81908,15855,420,06-02-2025,69,Smart Tv
W81909,16912,462,06-02-2025,54,Laptop
W81910,16083,103,06-02-2025,96,Smart Tv
W81911,15202,1823,06-02-2025,12,Smart Tv
W81912,16126,825,06-02-2025,47,Smart Tv
W81913,15375,3513,06-02-2025,134,Laptop
W81914,16817,2027,06-02-2025,107,Laptop
W81915,15510,296,06-02-2025,14,Laptop
W81916,16589,4044,06-02-2025,92,Smart Tv
W81917,16570,224,06-02-2025,123,Mobile
W81918,16511,380,06-02-2025,114,Laptop
W81919,16822,908,06-02-2025,87,Laptop
W81920,16986,2652,06-02-2025,80,Laptop
W81921,15486,275,06-02-2025,120,Mobile
W81922,16563,3900,06-02-2025,91,Laptop
W81923,16689,1595,06-02-2025,78,Mobile
W81924,16760,1936,06-02-2025,88,Smart Tv
W81925,16671,1294,06-02-2025,131,Laptop
W81926,16601,1084,06-02-2025,6,Smart Tv
W81927,16353,1694,06-02-2025,79,Laptop
W81928,16824,109,06-02-2025,10,Mobile
W81929,16239,3283,06-02-2025,101,Laptop
W81930,16605,4148,06-02-2025,105,Smart Tv
W81931,15561,2661,06-02-2025,89,Mobile
W81932,15197,2479,06-02-2025,56,Smart Tv
W81933,15796,3787,06-02-2025,51,Mobile
W81934,16573,1157,06-02-2025,126,Laptop
W81935,16727,1199,06-02-2025,124,Laptop
W81936,16524,3662,06-02-2025,112,Laptop
W81937,16354,2048,06-02-2025,132,Smart Tv
W81938,16971,2942,06-02-2025,90,Mobile
W81939,16450,2691,06-02-2025,91,Mobile
W81940,16521,2503,06-02-2025,121,Laptop
W81941,15887,2817,06-02-2025,73,Smart Tv
W81942,16273,4229,06-02-2025,120,Mobile
W81943,15203,174,06-02-2025,117,Smart Tv
W81944,15521,3772,06-02-2025,111,Laptop
W81945,15807,671,06-02-2025,98,Smart Tv
W81946,15275,2242,06-02-2025,57,Smart Tv
W81947,16399,1715,06-02-2025,107,Smart Tv
W81948,15891,1229,06-02-2025,104,Smart Tv
W81949,15284,2879,06-02-2025,115,Laptop
W81950,15799,3949,06-02-2025,17,Smart Tv
W81951,15601,1529,06-02-2025,97,Laptop
W81952,16460,2544,06-02-2025,87,Mobile
W81953,15322,269,06-02-2025,134,Smart Tv
W81954,16249,1175,06-02-2025,121,Mobile
W81955,16651,689,06-02-2025,132,Smart Tv
W81956,16970,2754,06-02-2025,19,Smart Tv
W81957,15056,2041,06-02-2025,119,Laptop
W81958,16214,3742,06-02-2025,118,Mobile
W81959,15344,1140,06-02-2025,115,Laptop
W81960,15935,23,06-02-2025,142,Smart Tv
W81961,16402,1959,06-02-2025,41,Smart Tv
W81962,15034,3842,06-02-2025,107,Laptop
W81963,15805,3052,06-02-2025,100,Smart Tv
W81964,15326,3732,06-02-2025,63,Smart Tv
W81965,16752,3136,06-02-2025,71,Smart Tv
W81966,15081,1755,06-02-2025,109,Smart Tv
W81967,16102,1309,06-02-2025,134,Smart Tv
W81968,16581,706,06-02-2025,65,Mobile
W81969,15398,968,06-02-2025,93,Mobile
W81970,16664,3065,06-02-2025,18,Smart Tv
W81971,16659,2000,06-02-2025,81,Smart Tv
W81972,16668,2577,06-02-2025,94,Mobile
W81973,16029,898,06-02-2025,95,Laptop
W81974,16455,1191,06-02-2025,15,Smart Tv
W81975,15391,285,06-02-2025,52,Mobile
W81976,16304,2883,06-02-2025,120,Smart Tv
W81977,16266,950,06-02-2025,88,Laptop
W81978,16882,1869,06-02-2025,62,Smart Tv
W81979,16457,3421,06-02-2025,93,Mobile
W81980,15593,2768,06-02-2025,48,Mobile
W81981,15533,3365,06-02-2025,125,Laptop
W81982,16465,454,06-02-2025,119,Smart Tv
W81983,15134,166,06-02-2025,4,Laptop
W81984,15303,1415,06-02-2025,121,Laptop
W81985,16453,3423,06-02-2025,81,Laptop
W81986,16765,3297,06-02-2025,6,Mobile
W81987,15351,2321,06-02-2025,86,Laptop
W81988,16992,3953,06-02-2025,105,Laptop
W81989,15205,676,06-02-2025,20,Laptop
W81990,15458,721,06-02-2025,118,Laptop
W81991,15596,1823,06-02-2025,119,Smart Tv
W81992,15395,2418,06-02-2025,110,Smart Tv
W81993,15003,2202,06-02-2025,49,Smart Tv
W81994,16913,2656,06-02-2025,40,Laptop
W81995,16267,3871,06-02-2025,98,Mobile
W81996,15111,2566,06-02-2025,87,Mobile
W81997,16524,279,06-02-2025,122,Laptop
W81998,15301,1352,06-02-2025,98,Laptop
W81999,16338,2814,06-02-2025,95,Laptop
W82000,16691,3248,06-02-2025,77,Mobile
W82001,15271,2041,06-02-2025,17,Laptop
W82002,16265,331,06-02-2025,105,Mobile
W82003,15372,3166,06-02-2025,133,Laptop
W82004,16777,1529,06-02-2025,91,Laptop
W82005,15380,2349,06-02-2025,125,Laptop
W82006,15181,2012,06-02-2025,174,Smart Tv
W82007,16178,2817,06-02-2025,136,Mobile
W82008,15147,4098,06-02-2025,48,Laptop
W82009,15338,2879,06-02-2025,120,Laptop
W82010,16856,2817,06-02-2025,129,Smart Tv
W82011,16579,17,06-02-2025,114,Smart Tv
W82012,15537,2289,06-02-2025,98,Smart Tv
W82013,15166,283,06-02-2025,119,Mobile
W82014,15188,1471,06-02-2025,133,Mobile
W82015,15208,525,06-02-2025,149,Smart Tv
W82016,16702,1175,06-02-2025,132,Smart Tv
W82017,15132,4049,06-02-2025,155,Smart Tv
W82018,16749,2817,06-02-2025,56,Laptop
W82019,15869,51,06-02-2025,138,Smart Tv
W82020,16496,1676,06-02-2025,115,Laptop
W82021,15460,2778,06-02-2025,85,Smart Tv
W82022,16885,86,06-02-2025,18,Laptop
W82023,15686,3900,06-02-2025,89,Laptop
W82024,15331,4025,06-02-2025,105,Laptop
W82025,15382,2418,06-02-2025,66,Mobile
W82026,16271,3662,06-02-2025,116,Smart Tv
W82027,16192,3836,06-02-2025,131,Laptop
